Gene_ID,Transcript_ID,Gene_Symbol,Description,gene_biotype,Protein_ID,HGNC,MIM,Ensembl,IMGT/GENE-DB,RC802DMSO6H-1_Read_Count,RC802DMSO6H-2_Read_Count,RC802DMSO6H-3_Read_Count,TDP43DMSO6H-1_Read_Count,TDP43DMSO6H-2_Read_Count,TDP43DMSO6H-3_Read_Count,TD-KODMSO6H-1_Read_Count,TD-KODMSO6H-2_Read_Count,TD-KODMSO6H-3_Read_Count,RC802ROPI6H-1_Read_Count,RC802ROPI6H-2_Read_Count,RC802ROPI6H-3_Read_Count,TDP43ROPI6H-1_Read_Count,TDP43ROPI6H-2_Read_Count,TDP43ROPI6H-3_Read_Count,TD-KOROPI6H-1_Read_Count,TD-KOROPI6H-2_Read_Count,TD-KOROPI6H-3_Read_Count,RC802DMSO36H-1_Read_Count,RC802DMSO36H-2_Read_Count,RC802DMSO36H-3_Read_Count,TDP43DMSO36H-1_Read_Count,TDP43DMSO36H-2_Read_Count,TDP43DMSO36H-3_Read_Count,TD-KODMSO36H-1_Read_Count,TD-KODMSO36H-2_Read_Count,TD-KODMSO36H-3_Read_Count,RC802ROPI36H-1_Read_Count,RC802ROPI36H-2_Read_Count,RC802ROPI36H-3_Read_Count,TDP43ROPI36H-1_Read_Count,TDP43ROPI36H-2_Read_Count,TDP43ROPI36H-3_Read_Count,TD-KOROPI36H-1_Read_Count,TD-KOROPI36H-2_Read_Count,TD-KOROPI36H-3_Read_Count,RC802DMSO84H-1_Read_Count,RC802DMSO84H-2_Read_Count,RC802DMSO84H-3_Read_Count,TDP43DMSO84H-1_Read_Count,TDP43DMSO84H-2_Read_Count,TDP43DMSO84H-3_Read_Count,TD-KODMSO84H-1_Read_Count,TD-KODMSO84H-2_Read_Count,TD-KODMSO84H-3_Read_Count,RC802ROPI84H-1_Read_Count,RC802ROPI84H-2_Read_Count,RC802ROPI84H-3_Read_Count,TDP43ROPI84H-1_Read_Count,TDP43ROPI84H-2_Read_Count,TDP43ROPI84H-3_Read_Count,TD-KOROPI84H-1_Read_Count,TD-KOROPI84H-2_Read_Count,TD-KOROPI84H-3_Read_Count,RC802DMSO6H-1_FPKM,RC802DMSO6H-2_FPKM,RC802DMSO6H-3_FPKM,TDP43DMSO6H-1_FPKM,TDP43DMSO6H-2_FPKM,TDP43DMSO6H-3_FPKM,TD-KODMSO6H-1_FPKM,TD-KODMSO6H-2_FPKM,TD-KODMSO6H-3_FPKM,RC802ROPI6H-1_FPKM,RC802ROPI6H-2_FPKM,RC802ROPI6H-3_FPKM,TDP43ROPI6H-1_FPKM,TDP43ROPI6H-2_FPKM,TDP43ROPI6H-3_FPKM,TD-KOROPI6H-1_FPKM,TD-KOROPI6H-2_FPKM,TD-KOROPI6H-3_FPKM,RC802DMSO36H-1_FPKM,RC802DMSO36H-2_FPKM,RC802DMSO36H-3_FPKM,TDP43DMSO36H-1_FPKM,TDP43DMSO36H-2_FPKM,TDP43DMSO36H-3_FPKM,TD-KODMSO36H-1_FPKM,TD-KODMSO36H-2_FPKM,TD-KODMSO36H-3_FPKM,RC802ROPI36H-1_FPKM,RC802ROPI36H-2_FPKM,RC802ROPI36H-3_FPKM,TDP43ROPI36H-1_FPKM,TDP43ROPI36H-2_FPKM,TDP43ROPI36H-3_FPKM,TD-KOROPI36H-1_FPKM,TD-KOROPI36H-2_FPKM,TD-KOROPI36H-3_FPKM,RC802DMSO84H-1_FPKM,RC802DMSO84H-2_FPKM,RC802DMSO84H-3_FPKM,TDP43DMSO84H-1_FPKM,TDP43DMSO84H-2_FPKM,TDP43DMSO84H-3_FPKM,TD-KODMSO84H-1_FPKM,TD-KODMSO84H-2_FPKM,TD-KODMSO84H-3_FPKM,RC802ROPI84H-1_FPKM,RC802ROPI84H-2_FPKM,RC802ROPI84H-3_FPKM,TDP43ROPI84H-1_FPKM,TDP43ROPI84H-2_FPKM,TDP43ROPI84H-3_FPKM,TD-KOROPI84H-1_FPKM,TD-KOROPI84H-2_FPKM,TD-KOROPI84H-3_FPKM,RC802DMSO6H-1_TPM,RC802DMSO6H-2_TPM,RC802DMSO6H-3_TPM,TDP43DMSO6H-1_TPM,TDP43DMSO6H-2_TPM,TDP43DMSO6H-3_TPM,TD-KODMSO6H-1_TPM,TD-KODMSO6H-2_TPM,TD-KODMSO6H-3_TPM,RC802ROPI6H-1_TPM,RC802ROPI6H-2_TPM,RC802ROPI6H-3_TPM,TDP43ROPI6H-1_TPM,TDP43ROPI6H-2_TPM,TDP43ROPI6H-3_TPM,TD-KOROPI6H-1_TPM,TD-KOROPI6H-2_TPM,TD-KOROPI6H-3_TPM,RC802DMSO36H-1_TPM,RC802DMSO36H-2_TPM,RC802DMSO36H-3_TPM,TDP43DMSO36H-1_TPM,TDP43DMSO36H-2_TPM,TDP43DMSO36H-3_TPM,TD-KODMSO36H-1_TPM,TD-KODMSO36H-2_TPM,TD-KODMSO36H-3_TPM,RC802ROPI36H-1_TPM,RC802ROPI36H-2_TPM,RC802ROPI36H-3_TPM,TDP43ROPI36H-1_TPM,TDP43ROPI36H-2_TPM,TDP43ROPI36H-3_TPM,TD-KOROPI36H-1_TPM,TD-KOROPI36H-2_TPM,TD-KOROPI36H-3_TPM,RC802DMSO84H-1_TPM,RC802DMSO84H-2_TPM,RC802DMSO84H-3_TPM,TDP43DMSO84H-1_TPM,TDP43DMSO84H-2_TPM,TDP43DMSO84H-3_TPM,TD-KODMSO84H-1_TPM,TD-KODMSO84H-2_TPM,TD-KODMSO84H-3_TPM,RC802ROPI84H-1_TPM,RC802ROPI84H-2_TPM,RC802ROPI84H-3_TPM,TDP43ROPI84H-1_TPM,TDP43ROPI84H-2_TPM,TDP43ROPI84H-3_TPM,TD-KOROPI84H-1_TPM,TD-KOROPI84H-2_TPM,TD-KOROPI84H-3_TPM
729956,NM_001145176,SHISA7,shisa family member 7,protein_coding,NP_001138648.1,35409,617328,.,.,1596,1920,1659,624,654,560,938,940,1040,2377,1601,2316,743,550,581,783,773,863,1585,1518,1360,470,393,358,473,529,342,1382,1222,1200,399,386,334,463,389,391,977,1372,1356,544,464,519,627,688,652,1009,1200,1364,453,370,418,396,513,695,6.908929,7.387726,7.083998,2.444414,2.437507,2.501809,3.237563,3.259597,3.172150,7.198354,7.219040,6.906006,2.475896,2.229470,2.510821,3.065635,3.123049,2.895598,5.959685,5.666136,4.950342,1.753210,1.534073,1.230229,2.090648,1.968382,1.466571,5.537992,5.259283,4.788815,1.539761,1.721246,1.302610,1.806481,1.546043,1.731653,3.487597,4.386736,5.293761,1.887004,1.656841,1.879449,2.185726,2.265238,2.064904,3.817006,4.557356,4.691759,1.449110,1.315308,1.571192,1.457180,1.795766,2.394096,22.146740,23.619915,22.829403,7.622030,7.663842,7.843067,10.185331,10.246903,9.872062,23.218674,23.003387,21.835350,7.712748,6.966871,7.818383,9.367845,9.636542,8.826838,19.386827,18.479034,15.938829,5.529323,4.900331,3.898706,6.654777,6.322439,4.656489,17.851704,17.086296,15.295910,4.760890,5.444141,4.107511,5.782465,4.950577,5.518848,9.224988,12.231590,15.013425,5.993312,5.354348,6.018747,7.093185,7.314878,6.650026,10.071394,12.477490,13.102554,3.857283,3.561566,4.364035,3.996444,5.043957,6.863703
729978,"NM_001355514,XM_024450424,XM_024450425,XM_024450426,XM_024450427,XM_024450428,XM_024450429,XM_024450430,XM_024450431",NPIPB2,nuclear pore complex interacting protein family member B2,protein_coding,NP_001342443.1;XP_024306192.1;XP_024306193.1;XP_024306194.1;XP_024306195.1;XP_024306196.1;XP_024306197.1;XP_024306198.1;XP_024306199.1,37451,.,.,.,59,69,68,124,132,105,90,113,110,91,67,105,151,104,94,100,82,103,76,82,72,127,112,107,88,108,117,67,69,61,95,109,90,100,68,78,16,19,29,106,98,102,74,80,89,26,27,10,53,63,66,51,48,70,1.078469,1.070518,1.313695,2.150705,2.039452,2.099949,1.335435,1.581019,1.377432,1.281529,1.170520,1.331419,2.343368,1.680972,1.779626,1.737887,1.434642,1.518581,1.305964,1.213304,1.132399,2.034660,1.867963,1.673846,1.597433,1.850077,2.296016,1.162408,1.334074,1.181994,1.588966,2.044076,1.553086,1.614344,1.134684,1.476997,0.269793,0.197785,0.459662,1.662051,1.632546,1.677767,1.183691,1.122436,1.223826,0.404648,0.404195,0.109211,0.746365,0.998211,1.125410,0.831008,0.714161,1.074228,3.457056,3.422647,4.233612,6.706205,6.412309,6.583256,4.201263,4.970105,4.286711,4.133638,3.729849,4.209673,7.299905,5.252869,5.541530,5.310567,4.426763,4.629186,4.248298,3.956961,3.646032,6.416968,5.966882,5.304567,5.084820,5.942441,7.290048,3.747023,4.334123,3.775394,4.913030,6.465224,4.897339,5.167439,3.633370,4.707250,0.713627,0.551486,1.303630,5.278840,5.275838,5.372880,3.841349,3.624559,3.941331,1.067684,1.106636,0.304990,1.986696,2.702936,3.125861,2.279115,2.005940,3.079735
729987,NR_046088,LINC01776,long intergenic non-protein coding RNA 1776,lncRNA,.,52566,.,.,.,5,0,0,2,0,0,0,0,0,0,2,0,4,2,4,0,0,0,9,13,8,0,4,2,10,6,14,0,10,12,7,9,0,3,5,13,13,25,25,14,9,9,9,22,13,28,40,26,8,4,12,19,23,13,0.057676,0.000000,0.000000,0.020895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024040,0.000000,0.027538,0.021634,0.045760,0.000000,0.000000,0.000000,0.086939,0.128585,0.075501,0.000000,0.041664,0.018330,0.117800,0.056935,0.151833,0.000000,0.113094,0.120765,0.061787,0.102818,0.000000,0.025350,0.047989,0.150820,0.116297,0.212961,0.259331,0.128218,0.076444,0.082509,0.081923,0.192901,0.102964,0.277777,0.399745,0.235387,0.060505,0.034009,0.113250,0.180633,0.214304,0.117506,0.184882,0.000000,0.000000,0.065153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076604,0.000000,0.085786,0.067605,0.142490,0.000000,0.000000,0.000000,0.282812,0.419356,0.243094,0.000000,0.133090,0.058089,0.374973,0.182875,0.482081,0.000000,0.367418,0.385734,0.191044,0.325203,0.000000,0.081143,0.153665,0.480669,0.307616,0.593801,0.735479,0.407232,0.247041,0.264227,0.265857,0.622914,0.331596,0.732932,1.094453,0.657359,0.161055,0.092089,0.314555,0.495403,0.601938,0.336881
729993,"NM_001145204,NM_001145205,XM_005255539,XM_011522642,XR_001751976,XR_932915",SHISA9,shisa family member 9,protein_coding,NP_001138676.2;NP_001138677.2;XP_005255596.2;XP_011520944.1,37231,613346,.,.,3498,3867,3388,1508,1473,1291,1905,1856,2058,4611,3333,5015,1877,1413,1345,1551,1635,2040,2242,2231,1973,862,741,936,874,921,671,2319,2116,2115,744,630,795,959,959,807,1486,1769,1528,545,586,520,804,1001,949,1300,1643,1967,558,581,474,825,738,858,16.935380,16.292799,15.820213,6.550398,6.327410,6.397912,7.483537,7.288044,6.918980,15.495507,16.583201,16.371918,7.074878,6.511872,6.261655,6.688150,7.511269,7.557254,9.222934,9.804621,8.336624,3.843123,3.389375,3.873604,4.767403,4.078639,3.480059,10.728171,10.162832,9.858018,3.390705,3.154561,3.542039,4.490311,4.598734,4.296411,6.254855,6.382539,6.955229,2.290928,2.452761,2.229243,3.336465,3.859134,3.584766,5.978262,7.279526,7.861111,2.135726,2.548733,2.154080,3.713535,3.152113,3.447929,54.286774,52.091072,50.983363,20.425072,19.894206,20.057190,23.543108,22.910768,21.532592,49.981582,52.842179,51.764578,22.039193,20.348948,19.498010,20.437389,23.176922,23.037265,30.002161,31.975921,26.841787,12.120546,10.826767,12.275797,15.175203,13.100575,11.049487,34.582233,33.016883,31.487405,10.483954,9.977582,11.169091,14.373284,14.725585,13.692840,16.544617,17.796514,19.725448,7.276215,7.926490,7.138929,10.827600,12.461867,11.544742,15.773993,19.930465,21.953527,5.684934,6.901414,5.983027,10.184698,8.853667,9.884964
729998,gene-LOC729998,LOC729998,eukaryotic translation elongation factor 1 gamma pseudogene,pseudogene,.,.,.,.,.,786,869,788,804,935,643,914,928,1083,1096,692,1076,958,765,670,863,836,1022,860,791,855,910,755,815,745,941,760,798,748,849,876,700,722,842,806,745,1820,1828,1350,868,791,838,834,847,987,1999,1443,1510,1787,1522,1380,1385,1621,1569,14.534598,14.289304,14.379685,13.459582,14.896631,12.282764,13.476984,13.754734,14.119360,14.179276,13.328842,13.705697,13.643965,13.259002,12.384934,14.439960,14.447199,14.665890,13.821273,12.624560,13.294702,14.501475,12.612677,11.979214,14.060579,14.952224,13.951237,13.661227,13.747910,14.477904,14.454559,13.346529,12.060410,14.052827,13.701936,14.102892,27.782770,24.998056,22.513187,12.865704,12.079617,12.967433,12.437266,11.910415,13.368398,32.323162,23.430645,22.197752,24.460203,23.158775,22.207394,21.816532,24.279781,23.114027,46.591011,45.685528,46.341011,41.968891,46.836960,38.505959,42.398411,43.239525,43.940918,45.736008,42.472198,43.334549,42.502773,41.433052,38.565136,44.125061,44.578568,44.706978,44.960537,41.172626,42.805527,45.735153,40.289001,37.963200,44.756470,48.026497,44.296371,44.036930,44.664047,46.243740,44.693031,42.213833,38.030018,44.982464,43.874905,44.946484,73.487755,69.702393,63.848759,40.862740,39.037220,41.526894,40.361797,38.460968,43.052944,85.286552,64.150284,61.991096,65.108856,62.708904,61.681744,59.833763,68.197166,66.266266
729999,gene-LOC729999,LOC729999,glycerol-3-phosphate dehydrogenase 2 (mitochondrial) pseudogene,pseudogene,.,.,.,.,.,2,11,7,2,0,3,2,4,9,14,6,5,0,7,2,3,4,4,0,0,0,2,7,6,11,10,12,4,0,0,2,0,5,4,4,0,4,3,0,4,5,4,0,0,2,0,6,0,0,4,0,0,4,0,0.008476,0.073155,0.049868,0.014630,0.000000,0.025043,0.012881,0.024985,0.046709,0.078948,0.049163,0.027815,0.000000,0.046867,0.016139,0.021917,0.030176,0.019911,0.000000,0.000000,0.000000,0.013926,0.047584,0.036723,0.090073,0.065980,0.091619,0.028733,0.000000,0.000000,0.013278,0.000000,0.036118,0.022655,0.023380,0.000000,0.026658,0.013179,0.000000,0.022363,0.026827,0.027044,0.000000,0.000000,0.011830,0.000000,0.036223,0.000000,0.000000,0.024206,0.000000,0.000000,0.026162,0.000000,0.027171,0.233892,0.160708,0.045618,0.000000,0.078509,0.040522,0.078542,0.145363,0.254652,0.156656,0.087945,0.000000,0.146454,0.050255,0.066974,0.093111,0.060696,0.000000,0.000000,0.000000,0.043921,0.152000,0.116377,0.286713,0.211929,0.290897,0.092621,0.000000,0.000000,0.041055,0.000000,0.113890,0.072517,0.074865,0.000000,0.070513,0.036747,0.000000,0.071027,0.086697,0.086605,0.000000,0.000000,0.038098,0.000000,0.099173,0.000000,0.000000,0.065546,0.000000,0.000000,0.073485,0.000000
730005,"NM_001193336,NM_001353441,NM_001353443,XM_011530357,XM_011530358,XM_011530360,XM_017028931,XM_017028933,XM_024452266,XM_024452267,XM_024452268",SEC14L6,SEC14 like lipid binding 6,protein_coding,NP_001180265.2;NP_001340370.1;NP_001340372.1;XP_011528659.1;XP_011528660.1;XP_011528662.1;XP_016884420.1;XP_016884422.1;XP_024308034.1;XP_024308035.1;XP_024308036.1,40047,.,.,.,29,9,7,13,13,5,12,9,27,21,14,17,0,9,9,0,4,12,6,4,6,0,0,0,0,0,0,4,0,5,6,0,0,0,8,2,14,17,30,14,13,10,10,20,14,25,12,32,11,24,6,13,14,34,0.194871,0.051295,0.040362,0.074971,0.067644,0.032666,0.060913,0.042775,0.124052,0.099654,0.094525,0.075515,0.000000,0.054419,0.058990,0.000000,0.024307,0.058837,0.035410,0.022161,0.032067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024909,0.000000,0.030561,0.031636,0.000000,0.000000,0.000000,0.047668,0.013905,0.075852,0.085131,0.182702,0.075383,0.072513,0.051562,0.051009,0.102575,0.066438,0.144482,0.067001,0.166910,0.050340,0.130928,0.030707,0.072848,0.072917,0.178581,0.624664,0.163998,0.130075,0.233772,0.212683,0.102406,0.191632,0.134467,0.386063,0.321438,0.301203,0.238763,0.000000,0.170053,0.183687,0.000000,0.075004,0.179356,0.115189,0.072274,0.103248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080295,0.000000,0.097615,0.097818,0.000000,0.000000,0.000000,0.152636,0.044315,0.200636,0.237371,0.518155,0.239424,0.234336,0.165123,0.165535,0.331234,0.213964,0.381227,0.183439,0.466127,0.133996,0.354524,0.085290,0.199793,0.204810,0.511979
730029,gene-RPSAP19,RPSAP19,ribosomal protein SA pseudogene 19,pseudogene,.,36508,.,.,.,283,291,249,353,353,274,403,342,463,372,280,496,476,383,293,369,344,472,324,303,346,467,370,433,343,390,378,348,342,279,408,354,326,421,411,361,1034,693,496,405,405,401,361,423,509,774,625,576,975,766,700,785,702,591,7.156927,6.529994,6.193136,8.076426,7.669806,7.150022,8.123994,6.926877,8.251071,6.566186,7.363599,8.635804,9.269340,9.075398,7.397413,8.434834,8.103581,9.250256,7.119682,6.597637,7.351590,10.176259,8.427876,8.692198,8.848844,8.469416,9.490762,8.140323,8.591342,6.492089,9.208841,9.208317,7.444667,9.600715,9.554551,9.341213,21.570126,12.937598,11.295359,8.192105,8.446782,8.469703,7.348672,8.123225,9.423487,17.102938,13.871339,11.558657,18.240627,15.920618,15.387374,16.906235,14.360837,11.900401,22.941704,20.877590,19.958447,25.183443,24.114876,22.415022,25.557978,21.775400,25.678190,21.179583,23.464022,27.304607,28.875231,28.359709,23.034616,25.774836,25.004576,28.198149,23.160295,21.516951,23.670233,32.094166,26.921383,27.546352,28.166906,27.203737,30.133984,26.240311,27.911448,20.736322,28.473440,29.125053,23.475220,30.731455,30.594587,29.770823,57.054790,36.074066,32.034321,26.018932,27.297131,27.123369,23.848137,26.231417,30.348352,45.127102,37.978054,32.279564,48.553413,43.109554,42.738918,46.366833,40.336781,34.117596
730051,"NM_001144989,XM_017027197",ZNF814,zinc finger protein 814,protein_coding,NP_001138461.1;XP_016882686.1,33258,.,.,.,255,313,224,437,437,455,506,457,540,368,271,362,505,470,458,500,433,500,316,326,282,368,442,380,285,341,316,273,257,337,338,356,378,347,356,305,156,163,198,428,369,390,412,372,406,114,139,156,236,215,169,199,232,243,1.064436,1.163499,0.920886,1.656190,1.593893,1.973493,1.711206,1.552706,1.617142,1.091333,1.184121,1.042272,1.659614,1.854209,1.942248,1.920854,1.710669,1.642333,1.147742,1.173484,1.017824,1.339578,1.670880,1.283396,1.217447,1.234492,1.325233,1.054831,1.094668,1.298888,1.288463,1.540546,1.434831,1.325279,1.384685,1.335307,0.537913,0.502930,0.759323,1.447059,1.274682,1.382674,1.387608,1.196728,1.245661,0.419699,0.510057,0.524417,0.728990,0.739250,0.614015,0.704706,0.789102,0.808340,3.412075,3.719921,2.967715,5.164234,5.011408,6.186819,5.383430,4.881102,5.032713,3.520153,3.773189,3.295446,5.169920,5.794218,6.047917,5.869670,5.278474,5.006430,3.733601,3.827100,3.277132,4.224797,5.337335,4.067194,3.875278,3.965186,4.207730,3.400244,3.556343,4.148766,3.983887,4.872604,4.524443,4.242156,4.433893,4.255677,1.422824,1.402327,2.153484,4.596002,4.119339,4.427872,4.503108,3.864461,4.011654,1.107398,1.396475,1.464526,1.940445,2.001728,1.705445,1.932717,2.216434,2.317454
730069,gene-NRBF2P6,NRBF2P6,NRBF2 pseudogene 6,pseudogene,.,54797,.,.,.,218,270,222,213,271,168,182,197,215,259,187,409,211,208,213,184,141,211,459,539,381,364,353,400,366,416,328,410,378,387,309,270,280,416,404,332,91,125,133,397,491,392,377,540,549,90,102,125,114,136,130,151,199,214,3.373205,3.719176,3.397366,2.982749,3.612573,2.691046,2.252528,2.448763,2.348730,2.806053,3.019792,4.363174,2.520645,3.022555,3.289891,2.569847,2.041644,2.532998,6.183408,7.206095,4.973714,4.860213,4.946691,4.925807,5.788647,5.543971,5.052747,5.889496,5.833229,5.533422,4.271448,4.314300,3.912726,5.816756,5.764494,5.260987,1.156606,1.423710,1.860513,4.936527,6.290733,5.093760,4.715079,6.368945,6.234316,1.220910,1.378079,1.538013,1.300356,1.726485,1.745799,1.985893,2.489409,2.637598,10.812891,11.890890,10.948598,9.300635,11.358402,8.436316,7.086424,7.697958,7.309491,9.051074,9.622531,13.795444,7.852146,9.445183,10.244309,7.852837,6.299737,7.721501,20.114597,23.501322,16.014082,15.328272,15.801342,15.610324,18.425941,17.807219,16.042904,18.984776,18.950924,17.674250,13.207180,13.645731,12.337976,18.619173,18.458462,16.766979,3.059320,3.969747,5.276526,15.678898,20.329512,16.312252,15.301519,20.566519,20.077623,3.221442,3.773013,4.295168,3.461323,4.674943,4.849012,5.446486,6.992263,7.561804
730086,gene-ALG1L15P,ALG1L15P,"ALG1 like 15, pseudogene",pseudogene,.,44384,.,.,.,3,8,0,9,4,9,10,5,3,5,0,0,7,0,8,0,4,0,2,3,0,3,10,0,2,0,0,0,0,2,0,4,2,2,0,0,3,0,0,0,0,0,7,5,3,6,3,5,6,2,5,2,0,4,0.091361,0.234856,0.000000,0.265594,0.108464,0.291069,0.257713,0.110750,0.072089,0.110374,0.000000,0.000000,0.162375,0.000000,0.274707,0.000000,0.096844,0.000000,0.049359,0.063470,0.000000,0.059592,0.299403,0.000000,0.067092,0.000000,0.000000,0.000000,0.000000,0.036592,0.000000,0.114326,0.051311,0.050941,0.000000,0.000000,0.074825,0.000000,0.000000,0.000000,0.000000,0.000000,0.192769,0.126782,0.067160,0.168659,0.060678,0.115272,0.147603,0.045598,0.150007,0.052457,0.000000,0.103817,0.292860,0.750878,0.000000,0.828161,0.341026,0.912488,0.810762,0.348155,0.224348,0.356018,0.000000,0.000000,0.505821,0.000000,0.855403,0.000000,0.298823,0.000000,0.160564,0.206994,0.000000,0.187943,0.956390,0.000000,0.213563,0.000000,0.000000,0.000000,0.000000,0.116877,0.000000,0.361603,0.161798,0.163060,0.000000,0.000000,0.197918,0.000000,0.000000,0.000000,0.000000,0.000000,0.625579,0.409403,0.216288,0.445016,0.166130,0.321918,0.392893,0.123470,0.416648,0.143868,0.000000,0.297636
730091,NR_038387,LINC00886,long intergenic non-protein coding RNA 886,lncRNA,.,48572,.,.,.,117,155,118,73,55,60,62,65,92,158,107,144,75,52,42,62,44,58,50,31,43,6,28,30,6,22,22,39,51,34,26,23,33,8,9,17,36,66,49,28,11,42,31,22,48,34,70,80,26,28,31,19,40,40,0.910786,1.072132,0.907361,0.516751,0.370126,0.482826,0.384495,0.404801,0.504919,0.861737,0.870561,0.775253,0.448422,0.378958,0.323220,0.438481,0.317514,0.349968,0.338230,0.203782,0.281204,0.035823,0.195440,0.181757,0.047974,0.147583,0.170633,0.281348,0.389518,0.243693,0.176888,0.179466,0.233190,0.056095,0.059942,0.129827,0.226960,0.379273,0.343795,0.173311,0.068477,0.274176,0.194868,0.130520,0.270409,0.230343,0.480456,0.493228,0.145172,0.178294,0.210310,0.123200,0.253377,0.244396,2.919545,3.427803,2.924128,1.611303,1.163725,1.513639,1.209615,1.272537,1.571359,2.779580,2.774033,2.451188,1.396894,1.184207,1.006465,1.339894,0.979729,1.066831,1.100260,0.664595,0.905403,0.112980,0.624298,0.576006,0.152708,0.474035,0.541773,0.906923,1.265460,0.778379,0.546932,0.567635,0.735318,0.179558,0.191940,0.413763,0.600329,1.057533,0.975023,0.550452,0.221296,0.878021,0.632392,0.421472,0.870852,0.607772,1.315430,1.377427,0.386424,0.482780,0.584144,0.337886,0.711686,0.700667
730092,NR_003370,RRN3P1,RRN3 pseudogene 1,transcribed_pseudogene,.,30548,.,.,.,424,487,320,494,588,482,511,598,552,529,364,491,532,513,483,490,357,493,378,352,304,379,413,351,251,384,270,277,269,258,248,287,313,238,308,269,69,133,84,188,251,220,255,298,308,56,97,100,124,92,73,114,137,110,6.878766,7.020560,5.127031,7.251679,8.223544,8.079774,6.604228,7.770261,6.308124,6.005236,6.146528,5.481744,6.651530,7.802625,7.832091,7.196726,5.409336,6.209207,5.321022,4.929649,4.143039,5.292372,6.049933,4.521662,4.161010,5.351019,4.340718,4.155873,4.334982,3.858215,3.587877,4.804543,4.588396,3.486893,4.594429,4.454894,0.921048,1.588701,1.220668,2.435075,3.355210,2.990436,3.330986,3.680304,3.657631,0.791436,1.372982,1.287292,1.487961,1.215585,1.026412,1.576199,1.789995,1.416889,22.050051,22.446020,16.522739,22.611769,25.855898,25.329756,20.776814,24.426674,19.631538,19.370207,19.585838,17.332130,20.720406,24.382421,24.388149,21.991472,16.691156,18.927923,17.309261,16.077122,13.339523,16.691229,19.325459,14.329551,13.244983,17.187456,13.782154,13.396446,14.083440,12.323488,11.093600,15.196324,14.468560,11.161388,14.711802,14.197926,2.436249,4.429795,3.461889,7.734038,10.842900,9.576569,10.809818,11.884395,11.779405,2.088251,3.759058,3.594987,3.960696,3.291539,2.850893,4.322865,5.027746,4.062119
730102,"NR_037167,NR_151483,NR_151484,NR_151485,NR_151486,NR_151487,NR_151488,NR_151489",CRYZL2P,"crystallin zeta like 2, pseudogene",transcribed_pseudogene,.,52164,.,.,.,27,27,42,38,46,35,28,37,28,14,27,54,62,25,17,42,39,43,7,15,14,19,10,17,17,5,14,9,14,14,19,18,13,24,13,14,6,11,18,11,14,11,20,12,13,13,34,27,13,8,0,13,8,0,0.232007,0.209558,0.358723,0.293823,0.340168,0.312280,0.217465,0.258457,0.170414,0.081927,0.238820,0.322958,0.413472,0.202590,0.169074,0.329800,0.318616,0.288521,0.049985,0.111383,0.103037,0.141745,0.076545,0.113024,0.146598,0.032342,0.116708,0.068774,0.116827,0.107164,0.146812,0.160941,0.101682,0.189130,0.097790,0.116988,0.042309,0.066534,0.140669,0.075418,0.095323,0.080506,0.138103,0.079853,0.083029,0.092245,0.261243,0.187324,0.081863,0.056274,0.000000,0.090102,0.055706,0.000000,0.743703,0.669995,1.156048,0.916182,1.069533,0.978985,0.684146,0.812487,0.530348,0.264260,0.760995,1.021126,1.288021,0.633072,0.526473,1.007788,0.983129,0.879516,0.162602,0.363254,0.331752,0.447039,0.244510,0.358184,0.466637,0.103881,0.370559,0.221694,0.379546,0.342292,0.453939,0.509041,0.320634,0.605395,0.313133,0.372845,0.111910,0.185518,0.398943,0.239535,0.308052,0.257812,0.448177,0.257862,0.267395,0.243394,0.715251,0.523134,0.217907,0.152377,0.000000,0.247113,0.156467,0.000000
